"NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C328TNN","DTNN","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C515ANS","D515ANS","CP15ANS","DP15ANS","TOTALCAS","TOTALDECES","LETAL","ATTAQ"
"RDCHL0KIT01","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,1,2022-01-03,"PALUDISME SUSP ",NA,NA,179,0,235,0,155,0,225,0,794,0,0,335.5
"RDCHL0KIT01","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,1,2022-01-03,"PALUDISME CONF ",NA,NA,31,0,52,1,17,1,54,0,154,2,1,65.1
"RDCHL0KIT01","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,1,2022-01-03,"PNEUMONIE      ",NA,NA,35,0,34,0,7,0,220,0,296,0,0,125.1
"RDCHL0LWB01","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,1,2022-01-03,"CHOLERA        ",NA,NA,0,0,1,0,0,0,3,0,4,0,0,4
"RDCHL0LWB01","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,1,2022-01-03,"IRA            ",NA,NA,64,0,106,0,31,0,44,0,245,0,0,242.9
"RDCHL0LWB01","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,1,2022-01-03,"PALUDISME SUSP ",NA,NA,102,0,243,0,104,0,200,0,649,0,0,643.4
"RDCHL0LWB01","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,1,2022-01-03,"PALUDISME CONF ",NA,NA,7,1,15,1,3,0,6,0,31,2,6,30.7
"RDCHL0LWB01","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,1,2022-01-03,"PNEUMONIE      ",NA,NA,30,0,28,0,4,0,6,0,68,0,0,67.4
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"CHOLERA        ",NA,NA,0,0,2,0,8,0,20,1,30,1,3,15.1
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,1,0,7,0,9,0,0,4.5
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"IRA            ",NA,NA,270,0,353,0,227,0,251,0,1101,0,0,553.5
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"PALUDISME SUSP ",NA,NA,336,0,528,0,289,0,415,0,1568,0,0,788.3
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"PALUDISME CONF ",NA,NA,42,3,55,0,26,0,23,0,146,3,2,73.4
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"ROUGEOLE       ",NA,NA,11,0,33,0,8,0,1,0,53,0,0,26.6
"RDCHL0MAL01","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,1,2022-01-03,"PNEUMONIE      ",NA,NA,68,0,84,0,44,0,37,0,233,0,0,117.1
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"DIARR SANGLANTE",NA,NA,1,0,1,0,0,0,0,0,2,0,0,0.9
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"FIEVRE TYPHOIDE",NA,NA,0,0,3,0,2,0,9,0,14,0,0,6.2
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"IRA            ",NA,NA,58,0,161,0,56,0,73,0,348,0,0,155.2
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"PALUDISME SUSP ",NA,NA,78,0,343,0,164,0,175,0,760,0,0,338.9
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"PALUDISME CONF ",NA,NA,9,0,28,3,7,0,2,0,46,3,7,20.5
"RDCHL0MUK01","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,1,2022-01-03,"ROUGEOLE       ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0.4
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"CHOLERA        ",NA,NA,9,0,8,0,32,0,57,0,106,0,0,55.4
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,2,2,2,2,100,1
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"FIEVRE TYPHOIDE",NA,NA,3,0,9,0,9,0,15,0,36,0,0,18.8
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"IRA            ",NA,NA,69,0,241,0,90,0,149,0,549,0,0,287.1
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"MENINGITE      ",NA,NA,3,0,4,1,0,0,0,0,7,1,14,3.7
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"PALUDISME SUSP ",NA,NA,44,0,269,0,41,0,198,0,552,0,0,288.7
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"PALUDISME CONF ",NA,NA,15,3,84,2,5,0,31,0,135,5,4,70.6
"RDCHL0MUL01","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,1,2022-01-03,"ROUGEOLE       ",NA,NA,8,0,16,0,2,0,0,0,26,0,0,13.6
"RDCHL0SON01","RDC","HAUT-LOMAMI   ","SONGA          ",127282,1,2022-01-03,"DIARR SANGLANTE",NA,NA,0,0,0,0,3,0,0,0,3,0,0,2.4
"RDCHL0SON01","RDC","HAUT-LOMAMI   ","SONGA          ",127282,1,2022-01-03,"IRA            ",NA,NA,70,0,40,0,54,0,73,0,237,0,0,186.2
"RDCHL0SON01","RDC","HAUT-LOMAMI   ","SONGA          ",127282,1,2022-01-03,"PALUDISME SUSP ",NA,NA,46,0,81,0,34,0,148,0,309,0,0,242.8
"RDCHL0SON01","RDC","HAUT-LOMAMI   ","SONGA          ",127282,1,2022-01-03,"PALUDISME CONF ",NA,NA,0,0,21,0,48,0,62,0,131,0,0,102.9
"RDCHL0SON01","RDC","HAUT-LOMAMI   ","SONGA          ",127282,1,2022-01-03,"PNEUMONIE      ",NA,NA,8,0,3,0,12,0,4,0,27,0,0,21.2
"RDCHL0BAK02","RDC","HAUT-LOMAMI   ","BAKA           ",10682,2,2022-01-10,"IRA            ",NA,NA,1,0,3,0,2,0,6,0,12,0,0,112.3
"RDCHL0BAK02","RDC","HAUT-LOMAMI   ","BAKA           ",10682,2,2022-01-10,"PALUDISME SUSP ",NA,NA,6,0,20,0,43,0,71,0,140,0,0,NA
"RDCHL0BAK02","RDC","HAUT-LOMAMI   ","BAKA           ",10682,2,2022-01-10,"PALUDISME CONF ",NA,NA,0,0,1,0,11,0,27,0,39,0,0,365.1
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"CHOLERA        ",NA,NA,0,0,7,0,7,0,19,0,33,0,0,13.4
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"COVID-19       ",NA,NA,0,0,0,0,0,0,2,0,2,0,0,0.8
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,2,0,6,0,11,0,19,0,0,7.7
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"IRA            ",NA,NA,167,0,321,0,216,0,178,0,882,0,0,358.9
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"PALUDISME SUSP ",NA,NA,191,0,639,0,348,0,428,0,1606,0,0,653.4
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"PALUDISME CONF ",NA,NA,36,0,123,0,98,0,85,0,342,0,0,139.1
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"ROUGEOLE       ",NA,NA,0,0,2,0,0,0,0,0,2,0,0,0.8
"RDCHL0BUK02","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,2,2022-01-10,"PNEUMONIE      ",NA,NA,13,0,13,0,7,0,13,0,46,0,0,18.7
"RDCHL0BUT02","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,11,0,11,0,0,7.9
"RDCHL0BUT02","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,2,2022-01-10,"IRA            ",NA,NA,51,0,70,0,31,0,32,0,184,0,0,132.7
"RDCHL0BUT02","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,2,2022-01-10,"PALUDISME SUSP ",NA,NA,84,0,197,0,111,0,111,7,503,7,1,362.8
"RDCHL0BUT02","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,2,2022-01-10,"PNEUMONIE      ",NA,NA,2,2,5,0,0,0,1,0,8,2,25,5.8
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"CHOLERA        ",NA,NA,0,0,6,0,2,0,8,0,16,0,0,8.6
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"DIARR SANGLANTE",NA,NA,4,1,2,0,0,0,1,0,7,1,14,3.8
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,6,0,6,0,0,3.2
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"IRA            ",NA,NA,55,0,107,0,36,0,51,0,249,0,0,133.6
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"PALUDISME SUSP ",NA,NA,91,0,291,0,186,0,296,0,864,0,0,463.6
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"PALUDISME CONF ",NA,NA,11,0,42,0,8,0,14,0,75,0,0,40.2
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"ROUGEOLE       ",NA,NA,0,0,6,0,0,0,0,0,6,0,0,3.2
"RDCHL0KBD02","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,2,2022-01-10,"PNEUMONIE      ",NA,NA,9,0,22,0,5,0,3,0,39,0,0,20.9
"RDCHL0KBG02","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,2,0,2,0,0,0.9
"RDCHL0KBG02","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,2,2022-01-10,"IRA            ",NA,NA,117,0,148,0,36,0,16,0,317,0,0,137.5
"RDCHL0KBG02","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,2,2022-01-10,"PALUDISME SUSP ",NA,NA,193,0,125,0,85,0,165,0,568,0,0,246.3
"RDCHL0KBG02","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,2,2022-01-10,"PALUDISME CONF ",NA,NA,45,0,24,0,18,0,9,0,96,0,0,41.6
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"COVID-19       ",NA,NA,0,0,0,0,0,0,5,0,5,0,0,2.2
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"DIARR SANGLANTE",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0.4
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,8,0,18,0,55,0,81,0,0,35.9
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"IRA            ",NA,NA,72,0,109,0,86,0,130,0,397,0,0,176.2
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"PALUDISME SUSP ",NA,NA,162,0,237,0,172,0,364,0,935,0,0,414.9
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"PALUDISME CONF ",NA,NA,48,0,81,0,52,0,51,0,232,0,0,102.9
"RDCHL0KMN02","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,2,2022-01-10,"PNEUMONIE      ",NA,NA,0,0,2,0,2,0,0,0,4,0,0,1.8
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"DIARR SANGLANTE",NA,NA,0,0,0,0,1,0,0,0,1,0,0,0.5
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,3,0,14,0,21,0,19,0,57,0,0,27.3
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"IRA            ",NA,NA,132,0,152,0,100,0,129,0,513,0,0,245.6
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"PALUDISME SUSP ",NA,NA,177,0,228,0,128,0,255,0,788,0,0,377.3
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"PALUDISME CONF ",NA,NA,55,0,57,0,39,0,25,0,176,0,0,84.3
"RDCHL0KNM02","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,2,2022-01-10,"ROUGEOLE       ",NA,NA,0,0,1,1,0,0,0,0,1,1,100,0.5
"RDCHL0KYB02","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,2,2022-01-10,"IRA            ",NA,NA,75,0,83,0,49,0,31,0,238,0,0,243.3
"RDCHL0KYB02","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,2,2022-01-10,"PALUDISME SUSP ",NA,NA,88,0,224,0,118,0,119,0,549,0,0,561.3
"RDCHL0KYB02","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,2,2022-01-10,"PALUDISME CONF ",NA,NA,2,0,9,0,4,0,11,0,26,0,0,26.6
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINDA          ",61640,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,5,0,10,0,0,0,15,0,0,24.3
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINDA          ",61640,2,2022-01-10,"PALUDISME SUSP ",NA,NA,103,0,120,0,71,0,86,0,380,0,0,616.5
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINDA          ",61640,2,2022-01-10,"PALUDISME CONF ",NA,NA,8,0,10,0,0,0,3,0,21,0,0,34.1
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINDA          ",61640,2,2022-01-10,"PNEUMONIE      ",NA,NA,7,0,6,0,1,0,1,0,15,0,0,24.3
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"CHOLERA        ",NA,NA,0,0,1,0,1,0,5,0,7,0,0,2.9
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,1,0,4,0,6,0,0,2.5
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"FIEVRE JAUNE   ",NA,NA,0,0,0,0,1,0,0,0,1,0,0,0.4
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"IRA            ",NA,NA,114,0,179,0,116,0,125,0,534,0,0,220.5
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"MENINGITE      ",NA,NA,0,0,0,0,1,0,1,0,2,0,0,0.8
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"PALUDISME SUSP ",NA,NA,161,1,432,1,301,1,372,0,1266,3,0,522.8
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"ROUGEOLE       ",NA,NA,0,0,6,0,0,0,0,0,6,0,0,2.5
"RDCHL0KIN02","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,2,2022-01-10,"PNEUMONIE      ",NA,NA,31,0,52,0,28,0,22,0,133,0,0,54.9
"RDCHL0KIT02","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,2,2022-01-10,"IRA            ",NA,NA,134,0,173,0,105,0,119,0,531,0,0,224.4
"RDCHL0KIT02","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,2,2022-01-10,"PALUDISME SUSP ",NA,NA,196,0,275,0,105,0,220,0,796,0,0,336.3
"RDCHL0KIT02","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,2,2022-01-10,"PALUDISME CONF ",NA,NA,64,0,78,4,38,0,97,0,277,4,1,117
"RDCHL0KIT02","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,2,2022-01-10,"PFA            ",NA,NA,0,0,1,0,1,0,0,0,2,0,0,0.8
"RDCHL0KIT02","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,2,2022-01-10,"PNEUMONIE      ",NA,NA,39,0,48,0,19,0,20,0,126,0,0,53.2
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"CHOLERA        ",NA,NA,0,0,4,1,0,0,1,1,5,2,40,5
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"IRA            ",NA,NA,50,0,101,0,34,0,51,0,236,0,0,234
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"PALUDISME SUSP ",NA,NA,123,0,263,0,126,0,212,0,724,0,0,717.8
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"PALUDISME CONF ",NA,NA,111,1,233,0,106,0,172,0,622,1,0,616.7
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"ROUGEOLE       ",NA,NA,3,0,3,0,0,0,0,0,6,0,0,5.9
"RDCHL0LWB02","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,2,2022-01-10,"PNEUMONIE      ",NA,NA,24,0,30,1,9,0,2,0,65,1,2,64.4
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"CHOLERA        ",NA,NA,0,0,3,0,6,0,15,1,24,1,4,12.1
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,1,0,4,0,6,0,0,3
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"IRA            ",NA,NA,220,0,326,0,167,0,210,0,923,0,0,464
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"PALUDISME SUSP ",NA,NA,274,0,445,0,236,0,362,0,1317,0,0,662.1
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"PALUDISME CONF ",NA,NA,53,1,67,0,16,0,29,0,165,1,1,82.9
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"ROUGEOLE       ",NA,NA,9,0,25,0,7,0,0,0,41,0,0,20.6
"RDCHL0MAL02","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,2,2022-01-10,"PNEUMONIE      ",NA,NA,50,0,72,0,23,0,27,0,172,0,0,86.5
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"CHOLERA        ",NA,NA,9,0,9,0,32,0,49,0,99,0,0,44.2
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"DIARR SANGLANTE",NA,NA,1,0,1,0,0,0,0,0,2,0,0,0.9
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,1,0,6,0,4,0,16,0,27,0,0,12
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"IRA            ",NA,NA,105,0,222,0,90,0,88,0,505,0,0,225.2
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"PALUDISME SUSP ",NA,NA,143,0,407,0,228,0,233,0,1011,0,0,450.9
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"PALUDISME CONF ",NA,NA,33,3,63,3,21,0,17,0,134,6,4,59.8
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"ROUGEOLE       ",NA,NA,1,0,1,0,0,0,0,0,2,0,0,0.9
"RDCHL0MUK02","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,2,2022-01-10,"PNEUMONIE      ",NA,NA,9,0,13,0,5,0,3,0,30,0,0,13.4
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"CHOLERA        ",NA,NA,9,0,9,0,32,0,49,0,99,0,0,51.8
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.5
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"FIEVRE TYPHOIDE",NA,NA,0,0,17,0,13,0,21,0,51,0,0,26.7
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"IRA            ",NA,NA,77,0,224,0,8,0,136,0,445,0,0,232.7
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"MENINGITE      ",NA,NA,3,0,3,0,0,0,0,0,6,0,0,3.1
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"PALUDISME SUSP ",NA,NA,41,0,265,0,38,0,211,0,555,0,0,290.3
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"PALUDISME CONF ",NA,NA,9,2,85,2,6,0,33,1,133,5,4,69.6
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"ROUGEOLE       ",NA,NA,3,0,15,0,5,0,1,0,24,0,0,12.6
"RDCHL0MUL02","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,2,2022-01-10,"PNEUMONIE      ",NA,NA,23,0,13,0,2,0,0,0,38,0,0,19.9
"RDCHL0BAK03","RDC","HAUT-LOMAMI   ","BAKA           ",10682,3,2022-01-17,"IRA            ",NA,NA,2,0,2,0,1,0,4,0,9,0,0,84.3
"RDCHL0BAK03","RDC","HAUT-LOMAMI   ","BAKA           ",10682,3,2022-01-17,"PALUDISME SUSP ",NA,NA,3,0,32,0,65,0,68,0,168,0,0,NA
"RDCHL0BAK03","RDC","HAUT-LOMAMI   ","BAKA           ",10682,3,2022-01-17,"PALUDISME CONF ",NA,NA,1,1,8,0,10,0,17,0,36,1,3,337
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"CHOLERA        ",NA,NA,0,0,0,0,0,0,7,0,7,0,0,2.8
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,4,0,4,0,0,1.6
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"IRA            ",NA,NA,158,0,276,0,177,0,163,0,774,0,0,314.9
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"MENINGITE      ",NA,NA,0,0,1,0,0,0,1,0,2,0,0,0.8
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"PALUDISME SUSP ",NA,NA,194,0,605,0,339,0,347,0,1485,0,0,604.2
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"PALUDISME CONF ",NA,NA,40,0,109,0,84,1,95,0,328,1,0,133.5
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"ROUGEOLE       ",NA,NA,1,0,2,0,0,0,0,0,3,0,0,1.2
"RDCHL0BUK03","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,3,2022-01-17,"PNEUMONIE      ",NA,NA,9,0,8,0,2,0,1,0,20,0,0,8.1
"RDCHL0BUT03","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,3,2022-01-17,"CHOLERA        ",NA,NA,0,0,4,0,3,0,4,0,11,0,0,7.9
"RDCHL0BUT03","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,3,2022-01-17,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,3,0,4,0,7,0,0,5
"RDCHL0BUT03","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,3,2022-01-17,"IRA            ",NA,NA,45,0,66,0,20,0,23,0,154,0,0,111.1
"RDCHL0BUT03","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,3,2022-01-17,"PALUDISME SUSP ",NA,NA,104,0,133,0,86,0,111,0,434,0,0,313
"RDCHL0BUT03","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,3,2022-01-17,"PNEUMONIE      ",NA,NA,8,0,5,0,0,0,1,0,14,0,0,10.1
"RDCHL0KBD03","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,3,2022-01-17,"CHOLERA        ",NA,NA,0,0,0,0,1,0,1,0,2,0,0,1.1
"RDCHL0KBD03","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,3,2022-01-17,"FIEVRE TYPHOIDE",NA,NA,0,0,2,0,0,0,4,0,6,0,0,3.2
"RDCHL0KBD03","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,3,2022-01-17,"IRA            ",NA,NA,71,0,84,0,37,0,54,0,246,0,0,132
"RDCHL0KBD03","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,3,2022-01-17,"MENINGITE      ",NA,NA,1,0,1,0,0,0,0,0,2,0,0,1.1
"RDCHL0KBD03","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,3,2022-01-17,"PALUDISME SUSP ",NA,NA,172,0,337,0,247,0,328,0,1084,0,0,581.6
